timestamp,user_id,source,ip_address,country,city,device,status,endpoint,query_type,session_duration,ground_truth_anomaly,ground_truth_type,hour_of_day,day_of_week,is_weekend,fail_count_10min,fail_count_1h,minutes_since_last_login,country_changed,impossible_travel_score,usual_hour_mean,usual_hour_std,usual_country,hour_deviation,is_new_country,source_code,device_code,anomaly_score_if,anomaly_if
2026-06-20 17:22:00.738474,user_0087,db,164.141.62.249,Belgique,Robertfort,desktop,success,,DELETE,198.3,0,none,17,5,1,0.0,0.0,4655.0,0,0,11.924242424242424,3.173498947706706,Belgique,5.075757575757576,0,1,0,0.08847385255727352,0
2026-06-22 08:27:00.738474,user_0087,login,181.28.156.202,Belgique,West Lisa,desktop,success,,,1503.8,0,none,8,0,0,0.0,0.0,2345.0,0,0,11.924242424242424,3.173498947706706,Belgique,3.924242424242424,0,2,0,0.12314786826626778,0
2026-06-22 16:53:00.738474,user_0087,api,219.195.114.41,Belgique,North Kurtberg,mobile,success,/profile,,1105.4,0,none,16,0,0,0.0,0.0,506.0,0,0,11.924242424242424,3.173498947706706,Belgique,4.075757575757576,0,0,1,0.14044017886078397,0
2026-06-24 08:07:00.738474,user_0087,api,178.254.159.17,Belgique,West Brendan,tablet,success,/search,,981.7,0,none,8,2,0,0.0,0.0,2354.0,0,0,11.924242424242424,3.173498947706706,Belgique,3.924242424242424,0,0,2,0.1364981984423062,0
2026-06-26 10:01:00.738474,user_0087,login,162.158.97.199,Belgique,Longburgh,desktop,success,,,1584.0,0,none,10,4,0,0.0,0.0,2994.0,0,0,11.924242424242424,3.173498947706706,Belgique,1.924242424242424,0,2,0,0.14790966507191233,0
2026-06-27 09:55:00.738474,user_0087,db,213.10.250.205,Belgique,Whitefurt,desktop,success,,INSERT,665.1,0,none,9,5,1,0.0,0.0,1434.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.924242424242424,0,1,0,0.12107467078064277,0
2026-06-27 11:14:00.738474,user_0087,api,73.252.227.29,Belgique,New Hollyview,tablet,success,/settings,,948.8,0,none,11,5,1,0.0,0.0,79.0,0,0,11.924242424242424,3.173498947706706,Belgique,0.924242424242424,0,0,2,0.09261572284586261,0
2026-06-28 16:10:00.738474,user_0087,api,205.24.116.44,Belgique,Darrenhaven,desktop,success,/settings,,1224.9,0,none,16,6,1,0.0,0.0,1736.0,0,0,11.924242424242424,3.173498947706706,Belgique,4.075757575757576,0,0,0,0.0921812074953513,0
2026-06-30 09:19:00.738474,user_0087,api,142.25.222.188,Belgique,Bryceberg,desktop,success,/settings,,1779.2,0,none,9,1,0,0.0,0.0,2469.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.924242424242424,0,0,0,0.1064529543470949,0
2026-06-30 11:30:00.738474,user_0087,login,218.186.198.79,Belgique,East Edward,mobile,success,,,702.8,0,none,11,1,0,0.0,0.0,131.0,0,0,11.924242424242424,3.173498947706706,Belgique,0.924242424242424,0,2,1,0.17584851314551686,0
2026-06-30 17:00:00.738474,user_0087,login,70.75.143.112,Belgique,Elizabethtown,desktop,success,,,1029.4,0,none,17,1,0,0.0,0.0,330.0,0,0,11.924242424242424,3.173498947706706,Belgique,5.075757575757576,0,2,0,0.159370388695876,0
2026-07-03 13:30:00.738474,user_0087,db,88.233.172.27,Belgique,Pollardhaven,mobile,success,,SELECT,1647.4,0,none,13,4,0,0.0,0.0,4110.0,0,0,11.924242424242424,3.173498947706706,Belgique,1.075757575757576,0,1,1,0.13301299518033494,0
2026-07-05 08:34:00.738474,user_0087,db,205.18.86.171,Belgique,West Shawnberg,tablet,success,,UPDATE,728.3,0,none,8,6,1,0.0,0.0,2584.0,0,0,11.924242424242424,3.173498947706706,Belgique,3.924242424242424,0,1,2,0.09995775693775161,0
2026-07-05 09:38:00.738474,user_0087,api,38.152.2.1,Belgique,Zacharyborough,desktop,success,/orders,,223.3,0,none,9,6,1,0.0,0.0,64.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.924242424242424,0,0,0,0.09306264470342157,0
2026-07-05 10:35:00.738474,user_0087,db,153.66.227.75,Belgique,Rossmouth,mobile,success,,SELECT,1444.6,0,none,10,6,1,0.0,0.0,57.0,0,0,11.924242424242424,3.173498947706706,Belgique,1.924242424242424,0,1,1,0.10105822816095622,0
2026-07-05 16:58:00.738474,user_0087,api,135.10.18.224,Belgique,Randallmouth,mobile,success,/profile,,968.6,0,none,16,6,1,0.0,0.0,383.0,0,0,11.924242424242424,3.173498947706706,Belgique,4.075757575757576,0,0,1,0.10690704385012051,0
2026-07-06 08:54:00.738474,user_0087,api,108.89.220.251,Belgique,North Michael,tablet,success,/profile,,1145.3,0,none,8,0,0,0.0,0.0,956.0,0,0,11.924242424242424,3.173498947706706,Belgique,3.924242424242424,0,0,2,0.12148937282927291,0
2026-07-06 12:56:00.738474,user_0087,login,1.207.153.251,Belgique,Cummingsland,mobile,success,,,503.0,0,none,12,0,0,0.0,0.0,242.0,0,0,11.924242424242424,3.173498947706706,Belgique,0.0757575757575761,0,2,1,0.15525866560416757,0
2026-07-07 16:45:00.738474,user_0087,api,208.71.125.249,Belgique,Danielleview,mobile,success,/profile,,736.4,0,none,16,1,0,0.0,0.0,1669.0,0,0,11.924242424242424,3.173498947706706,Belgique,4.075757575757576,0,0,1,0.15543155173213485,0
2026-07-15 10:12:00.738474,user_0087,api,148.118.69.195,Belgique,Williamborough,desktop,success,/orders,,1272.0,0,none,10,2,0,0.0,0.0,11127.0,0,0,11.924242424242424,3.173498947706706,Belgique,1.924242424242424,0,0,0,0.10531627502371366,0
2026-07-15 12:55:00.738474,user_0087,api,199.163.159.142,Belgique,New Scottborough,desktop,success,/search,,200.9,0,none,12,2,0,0.0,0.0,163.0,0,0,11.924242424242424,3.173498947706706,Belgique,0.0757575757575761,0,0,0,0.11855898735168735,0
2026-07-16 15:30:00.738474,user_0087,login,32.196.248.251,Belgique,South Zacharymouth,tablet,success,,,1533.3,0,none,15,3,0,0.0,0.0,1595.0,0,0,11.924242424242424,3.173498947706706,Belgique,3.075757575757576,0,2,2,0.15866774724158345,0
2026-07-17 08:25:00.738474,user_0087,api,123.219.23.49,Belgique,Anitaland,tablet,success,/profile,,541.3,0,none,8,4,0,0.0,0.0,1015.0,0,0,11.924242424242424,3.173498947706706,Belgique,3.924242424242424,0,0,2,0.13897199424105078,0
2026-07-17 13:56:00.738474,user_0087,login,208.35.150.167,Belgique,North Vanessaberg,desktop,success,,,358.5,0,none,13,4,0,0.0,0.0,331.0,0,0,11.924242424242424,3.173498947706706,Belgique,1.075757575757576,0,2,0,0.1709459701707759,0
2026-07-18 16:27:00.738474,user_0087,login,184.158.7.235,Belgique,North David,mobile,success,,,1733.9,0,none,16,5,1,0.0,0.0,1591.0,0,0,11.924242424242424,3.173498947706706,Belgique,4.075757575757576,0,2,1,0.10586194086953232,0
2026-07-19 16:48:00.738474,user_0087,db,202.52.225.80,Belgique,Hopkinsborough,desktop,success,,DELETE,401.1,0,none,16,6,1,0.0,0.0,1461.0,0,0,11.924242424242424,3.173498947706706,Belgique,4.075757575757576,0,1,0,0.11130353915485941,0
2026-07-20 10:36:00.738474,user_0087,login,183.26.114.206,Belgique,Levistad,tablet,success,,,423.4,0,none,10,0,0,0.0,0.0,1068.0,0,0,11.924242424242424,3.173498947706706,Belgique,1.924242424242424,0,2,2,0.15927698301535775,0
2026-07-21 14:00:00.738474,user_0087,login,143.82.149.25,Belgique,New Diana,mobile,success,,,1357.3,0,none,14,1,0,0.0,0.0,1644.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.075757575757576,0,2,1,0.17054291502090496,0
2026-07-21 14:42:00.738474,user_0087,login,170.209.27.92,Belgique,Mileschester,desktop,success,,,1628.2,0,none,14,1,0,0.0,0.0,42.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.075757575757576,0,2,0,0.14861768071843745,0
2026-07-24 13:35:00.738474,user_0087,login,210.235.50.61,Belgique,East Pamelaville,mobile,success,,,1517.7,0,none,13,4,0,0.0,0.0,4253.0,0,0,11.924242424242424,3.173498947706706,Belgique,1.075757575757576,0,2,1,0.16153207069868303,0
2026-07-26 14:22:00.738474,user_0087,api,101.130.219.212,Belgique,Dawnland,mobile,success,/search,,352.4,0,none,14,6,1,0.0,0.0,2927.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.075757575757576,0,0,1,0.11358917882586939,0
2026-07-27 09:49:00.738474,user_0087,login,154.115.28.4,Belgique,New Robert,mobile,success,,,588.4,0,none,9,0,0,0.0,0.0,1167.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.924242424242424,0,2,1,0.17081827554308493,0
2026-07-27 09:55:00.738474,user_0087,login,125.118.51.167,Belgique,Edwardsfurt,tablet,success,,,1695.5,0,none,9,0,0,0.0,0.0,6.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.924242424242424,0,2,2,0.12432378820882767,0
2026-07-30 13:03:00.738474,user_0087,login,1.125.91.211,Belgique,Greerbury,tablet,success,,,1424.5,0,none,13,3,0,0.0,0.0,4508.0,0,0,11.924242424242424,3.173498947706706,Belgique,1.075757575757576,0,2,2,0.15617884634775303,0
2026-07-31 08:25:00.738474,user_0087,login,91.253.154.158,Belgique,Carolhaven,tablet,fail,,,471.5,0,none,8,4,0,1.0,1.0,1162.0,0,0,11.924242424242424,3.173498947706706,Belgique,3.924242424242424,0,2,2,0.09621918991189582,0
2026-07-31 14:10:00.738474,user_0087,db,141.91.52.199,Belgique,South Kari,mobile,success,,SELECT,688.3,0,none,14,4,0,0.0,0.0,345.0,0,0,11.924242424242424,3.173498947706706,Belgique,2.075757575757576,0,1,1,0.17290041068840517,0
2026-07-31 17:05:00.738474,user_0087,login,168.143.83.54,Belgique,North Michelleberg,desktop,success,,,421.4,0,none,17,4,0,0.0,0.0,175.0,0,0,11.924242424242424,3.173498947706706,Belgique,5.075757575757576,0,2,0,0.16878070611147178,0
2026-08-01 15:50:00.738474,user_0087,login,150.20.41.148,Belgique,New Natalieborough,desktop,success,,,773.0,0,none,15,5,1,0.0,0.0,1365.0,0,0,11.924242424242424,3.173498947706706,Belgique,3.075757575757576,0,2,0,0.14588308336852862,0
2026-05-05 17:04:00.738474,user_0088,db,202.101.115.149,Algerie,West Rachel,desktop,success,,UPDATE,108.0,0,none,17,1,0,0.0,0.0,38349.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,1,0,0.018588098960746424,0
2026-05-05 19:41:48.000000,user_0088,api,201.169.187.220,Algerie,Gillespiemouth,tablet,success,/users/delete,,487.9,1,unauthorized_access,19,1,0,0.0,0.0,157.78769210000002,0,0,13.883333333333333,3.221178154117678,Algerie,5.116666666666667,0,0,2,0.11015619099692375,0
2026-05-06 10:17:00.738474,user_0088,login,215.41.11.81,Algerie,South Laura,tablet,success,,,1437.0,0,none,10,2,0,0.0,0.0,875.2123078999999,0,0,13.883333333333333,3.221178154117678,Algerie,3.883333333333333,0,2,2,0.15876183715496944,0
2026-05-07 09:45:00.738474,user_0088,login,178.189.113.53,Algerie,Mayomouth,mobile,success,,,777.1,0,none,9,3,0,0.0,0.0,1408.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.883333333333333,0,2,1,0.18198009201485843,0
2026-05-07 15:44:00.738474,user_0088,api,53.160.125.7,Algerie,Jaredberg,tablet,success,/profile,,1208.6,0,none,15,3,0,0.0,0.0,359.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.1166666666666671,0,0,2,0.14136152544616593,0
2026-05-08 09:58:00.738474,user_0088,login,105.40.182.173,Algerie,Davidmouth,tablet,success,,,1788.4,0,none,9,4,0,0.0,0.0,1094.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.883333333333333,0,2,2,0.1270051129525122,0
2026-05-08 17:22:00.738474,user_0088,login,205.167.248.0,Algerie,Travisland,mobile,success,,,966.4,0,none,17,4,0,0.0,0.0,444.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,2,1,0.1820681699105649,0
2026-05-08 17:39:00.738474,user_0088,api,92.96.33.33,Algerie,Lake Adamport,desktop,success,/profile,,150.8,0,none,17,4,0,0.0,0.0,17.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,0,0,0.12564199017901345,0
2026-05-08 17:51:00.738474,user_0088,login,221.130.150.39,Algerie,South Yolanda,mobile,success,,,1714.6,0,none,17,4,0,0.0,0.0,12.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,2,1,0.15568269578197924,0
2026-05-09 17:26:00.738474,user_0088,api,137.22.80.190,Algerie,Philipmouth,tablet,success,/orders,,1753.0,0,none,17,5,1,0.0,0.0,1415.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,0,2,0.0646928398895168,0
2026-05-12 16:05:00.738474,user_0088,db,151.119.30.174,Algerie,East Sharon,tablet,success,,UPDATE,412.1,0,none,16,1,0,0.0,0.0,4239.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.116666666666667,0,1,2,0.1284724255372754,0
2026-05-13 16:44:00.738474,user_0088,login,66.51.83.59,Algerie,North Amy,mobile,success,,,650.7,0,none,16,2,0,0.0,0.0,1479.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.116666666666667,0,2,1,0.1829400751043782,0
2026-05-15 14:36:00.738474,user_0088,api,202.84.71.78,Algerie,Davidhaven,tablet,success,/profile,,604.4,0,none,14,4,0,0.0,0.0,2752.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.1166666666666671,0,0,2,0.12376396516381216,0
2026-05-15 14:52:00.738474,user_0088,db,49.213.136.163,Algerie,East Kenneth,desktop,fail,,INSERT,782.0,0,none,14,4,0,1.0,1.0,16.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.1166666666666671,0,1,0,0.05239766888340158,0
2026-05-16 17:40:00.738474,user_0088,db,156.104.23.91,Algerie,New Hollyborough,tablet,success,,INSERT,1678.3,0,none,17,5,1,0.0,0.0,1608.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,1,2,0.07879139410771185,0
2026-05-18 11:53:00.738474,user_0088,api,140.7.141.114,Algerie,Susanside,mobile,success,/search,,613.3,0,none,11,0,0,0.0,0.0,2533.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.883333333333333,0,0,1,0.1545357008149118,0
2026-05-20 16:04:00.738474,user_0088,api,217.187.245.126,Algerie,Tylermouth,mobile,success,/orders,,743.1,0,none,16,2,0,0.0,0.0,3131.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.116666666666667,0,0,1,0.15699069284432304,0
2026-05-22 01:48:16.000000,user_0088,login,193.131.113.218,Algerie,East Francis,tablet,success,,,124.0,1,unusual_hour,1,4,0,0.0,0.0,2024.2543587666669,0,0,13.883333333333333,3.221178154117678,Algerie,12.883333333333333,0,2,2,0.041465693564697315,0
2026-05-25 14:06:00.738474,user_0088,api,131.81.42.217,Algerie,Joannefort,desktop,success,/search,,86.4,0,none,14,0,0,0.0,0.0,5057.745641233333,0,0,13.883333333333333,3.221178154117678,Algerie,0.1166666666666671,0,0,0,0.0820197977909965,0
2026-05-25 15:43:00.738474,user_0088,login,137.191.47.7,Algerie,Morrisfort,tablet,success,,,285.1,0,none,15,0,0,0.0,0.0,97.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.1166666666666671,0,2,2,0.14848336945568608,0
2026-05-27 11:55:00.738474,user_0088,api,73.176.104.66,Algerie,Smithhaven,tablet,success,/profile,,1030.4,0,none,11,2,0,0.0,0.0,2652.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.883333333333333,0,0,2,0.15076917414401475,0
2026-05-30 11:01:00.738474,user_0088,login,19.101.195.209,Algerie,West Matthew,desktop,success,,,1069.5,0,none,11,5,1,0.0,0.0,4266.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.883333333333333,0,2,0,0.13166099186694685,0
2026-05-30 12:15:00.738474,user_0088,api,201.224.236.53,Algerie,Port Christinechester,mobile,success,/profile,,548.1,0,none,12,5,1,0.0,0.0,74.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.8833333333333329,0,0,1,0.12229841109835238,0
2026-05-30 13:51:00.738474,user_0088,api,175.132.250.130,Algerie,Jamesmouth,mobile,success,/profile,,581.8,0,none,13,5,1,0.0,0.0,96.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.8833333333333329,0,0,1,0.11842746944442689,0
2026-06-01 12:27:00.738474,user_0088,db,213.213.100.167,Algerie,Port Christopher,tablet,success,,DELETE,1252.1,0,none,12,0,0,0.0,0.0,2796.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.8833333333333329,0,1,2,0.12870371615522758,0
2026-06-01 13:26:00.738474,user_0088,login,64.11.18.84,Algerie,Cartershire,desktop,success,,,43.0,0,none,13,0,0,0.0,0.0,59.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.8833333333333329,0,2,0,0.14258234352603738,0
2026-06-01 15:16:00.738474,user_0088,api,135.107.200.198,Algerie,Port Walterberg,mobile,success,/settings,,302.8,0,none,15,0,0,0.0,0.0,110.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.1166666666666671,0,0,1,0.14152958587201042,0
2026-06-02 12:38:00.738474,user_0088,db,189.123.144.64,Algerie,Port Danielfort,desktop,success,,UPDATE,1136.0,0,none,12,1,0,0.0,0.0,1282.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.8833333333333329,0,1,0,0.15132726916953448,0
2026-06-10 12:18:00.738474,user_0088,login,207.5.97.167,Algerie,East Keith,mobile,success,,,1081.7,0,none,12,2,0,0.0,0.0,11500.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.8833333333333329,0,2,1,0.14888010074919006,0
2026-06-10 16:23:00.738474,user_0088,login,199.88.211.180,Algerie,West Holly,desktop,success,,,1083.8,0,none,16,2,0,0.0,0.0,245.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.116666666666667,0,2,0,0.17265495299603661,0
2026-06-15 11:02:00.738474,user_0088,login,168.233.83.98,Algerie,East Lucas,desktop,success,,,594.7,0,none,11,0,0,0.0,0.0,6879.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.883333333333333,0,2,0,0.15514702980973266,0
2026-06-16 16:49:00.738474,user_0088,login,23.205.215.165,Algerie,South Andrewport,tablet,success,,,186.5,0,none,16,1,0,0.0,0.0,1787.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.116666666666667,0,2,2,0.14927398516032525,0
2026-06-17 17:34:00.738474,user_0088,login,206.220.59.85,Algerie,North Jessicafurt,mobile,success,,,781.7,0,none,17,2,0,0.0,0.0,1485.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,2,1,0.18404784236298083,0
2026-06-18 09:59:00.738474,user_0088,api,162.169.195.126,Algerie,Santiagoport,tablet,success,/search,,1730.2,0,none,9,3,0,0.0,0.0,985.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.883333333333333,0,0,2,0.10714640857620583,0
2026-06-18 15:29:00.738474,user_0088,login,220.217.60.139,Algerie,New Erik,desktop,success,,,1667.8,0,none,15,3,0,0.0,0.0,330.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.1166666666666671,0,2,0,0.1471629881151687,0
2026-06-21 13:22:00.738474,user_0088,api,86.80.68.38,Algerie,Lake Jose,desktop,success,/orders,,630.8,0,none,13,6,1,0.0,0.0,4193.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.8833333333333329,0,0,0,0.09451007244181187,0
2026-06-21 15:31:00.738474,user_0088,login,77.74.112.140,Algerie,South Heatherchester,tablet,success,,,1443.4,0,none,15,6,1,0.0,0.0,129.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.1166666666666671,0,2,2,0.10862091399681217,0
2026-06-24 11:01:00.738474,user_0088,db,190.49.0.39,Algerie,Colemanbury,mobile,success,,SELECT,1740.7,0,none,11,2,0,0.0,0.0,4050.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.883333333333333,0,1,1,0.131973759631819,0
2026-06-24 14:35:00.738474,user_0088,login,160.31.89.222,Algerie,Martineztown,mobile,success,,,763.8,0,none,14,2,0,0.0,0.0,214.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.1166666666666671,0,2,1,0.16606243912054797,0
2026-06-26 17:34:00.738474,user_0088,login,179.37.56.165,Algerie,Mendozaberg,mobile,success,,,1020.1,0,none,17,4,0,0.0,0.0,3059.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,2,1,0.17624761170132008,0
2026-06-27 09:59:00.738474,user_0088,api,217.178.254.106,Algerie,Shannonview,mobile,success,/settings,,1787.9,0,none,9,5,1,0.0,0.0,985.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.883333333333333,0,0,1,0.06603827930165085,0
2026-06-29 16:10:00.738474,user_0088,api,205.187.228.69,Algerie,Mcintoshchester,desktop,success,/search,,1564.4,0,none,16,0,0,0.0,0.0,3251.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.116666666666667,0,0,0,0.11628146696713226,0
2026-07-02 12:59:00.738474,user_0088,login,205.29.182.116,Algerie,New Brendaville,tablet,fail,,,409.7,0,none,12,3,0,1.0,1.0,4129.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.8833333333333329,0,2,2,0.10829788447584776,0
2026-07-02 15:41:00.738474,user_0088,db,62.98.22.64,Algerie,South Michaelchester,desktop,success,,UPDATE,818.4,0,none,15,3,0,0.0,0.0,162.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.1166666666666671,0,1,0,0.1589449981521781,0
2026-07-03 12:43:00.738474,user_0088,db,175.180.180.81,Algerie,East Adamside,desktop,success,,DELETE,1477.1,0,none,12,4,0,0.0,0.0,1262.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.8833333333333329,0,1,0,0.13888194240334362,0
2026-07-04 18:23:00.738474,user_0088,login,129.149.55.202,Algerie,East Tracichester,tablet,success,,,642.3,0,none,18,5,1,0.0,0.0,1780.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.116666666666667,0,2,2,0.12765243922091896,0
2026-07-05 12:22:00.738474,user_0088,login,86.83.149.89,Algerie,Lake Kimberly,tablet,success,,,1152.6,0,none,12,6,1,0.0,0.0,1079.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.8833333333333329,0,2,2,0.1312027984095459,0
2026-07-06 13:30:00.738474,user_0088,api,166.113.50.80,Algerie,Russellton,tablet,success,/search,,1689.6,0,none,13,0,0,0.0,0.0,1508.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.8833333333333329,0,0,2,0.09980253070847644,0
2026-07-06 18:10:00.738474,user_0088,api,139.128.96.168,Algerie,New Joditon,desktop,success,/orders,,513.1,0,none,18,0,0,0.0,0.0,280.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.116666666666667,0,0,0,0.11793460474222878,0
2026-07-07 10:28:00.738474,user_0088,api,217.19.248.238,Algerie,Kennedyland,mobile,success,/profile,,281.9,0,none,10,1,0,0.0,0.0,978.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.883333333333333,0,0,1,0.15178139796656603,0
2026-07-10 14:43:00.738474,user_0088,api,192.195.175.29,Algerie,South Lisachester,tablet,success,/search,,992.0,0,none,14,4,0,0.0,0.0,4575.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.1166666666666671,0,0,2,0.12063056200560718,0
2026-07-12 15:34:00.738474,user_0088,db,171.154.66.133,Algerie,Lake Brian,desktop,success,,UPDATE,26.6,0,none,15,6,1,0.0,0.0,2931.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.1166666666666671,0,1,0,0.08635238766829162,0
2026-07-14 11:20:00.738474,user_0088,api,91.176.139.64,Algerie,Spearsmouth,desktop,success,/settings,,1141.8,0,none,11,1,0,0.0,0.0,2626.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.883333333333333,0,0,0,0.15008073363857938,0
2026-07-15 18:25:00.738474,user_0088,login,165.143.73.233,Algerie,North Victoria,tablet,success,,,71.4,0,none,18,2,0,0.0,0.0,1865.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.116666666666667,0,2,2,0.14452452690430068,0
2026-07-17 18:17:00.738474,user_0088,login,158.196.77.236,Algerie,Gonzalezton,tablet,success,,,1373.9,0,none,18,4,0,0.0,0.0,2872.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.116666666666667,0,2,2,0.15059585380173446,0
2026-07-20 17:06:00.738474,user_0088,db,66.105.241.126,Algerie,New Lorishire,tablet,success,,INSERT,1736.2,0,none,17,0,0,0.0,0.0,4249.0,0,0,13.883333333333333,3.221178154117678,Algerie,3.116666666666667,0,1,2,0.08656691787913445,0
2026-07-21 18:19:00.738474,user_0088,login,197.134.138.242,Algerie,Port Alexander,tablet,success,,,1177.3,0,none,18,1,0,0.0,0.0,1513.0,0,0,13.883333333333333,3.221178154117678,Algerie,4.116666666666667,0,2,2,0.14667961541631858,0
2026-07-22 16:20:00.738474,user_0088,login,113.83.189.73,Algerie,North Brandon,mobile,success,,,1437.1,0,none,16,2,0,0.0,0.0,1321.0,0,0,13.883333333333333,3.221178154117678,Algerie,2.116666666666667,0,2,1,0.16770204320842774,0
2026-07-26 13:58:00.738474,user_0088,login,154.113.86.140,Algerie,Farrellbury,tablet,success,,,1121.0,0,none,13,6,1,0.0,0.0,5618.0,0,0,13.883333333333333,3.221178154117678,Algerie,0.8833333333333329,0,2,2,0.10506203893795074,0
2026-07-30 12:40:00.738474,user_0088,login,204.169.50.151,Algerie,Benjaminville,mobile,success,,,191.6,0,none,12,3,0,0.0,0.0,5682.0,0,0,13.883333333333333,3.221178154117678,Algerie,1.8833333333333329,0,2,1,0.1618993446750217,0
2026-05-05 08:19:00.738474,user_0089,login,5.159.255.24,Maroc,Johnstad,desktop,success,,,1204.3,0,none,8,1,0,0.0,0.0,38349.0,0,0,13.10958904109589,6.140850565035796,Maroc,5.109589041095891,0,2,0,0.031314453982535184,0
2026-05-05 09:05:00.738474,user_0089,login,55.67.54.156,Maroc,Walkerborough,desktop,success,,,1180.4,0,none,9,1,0,0.0,0.0,46.0,0,0,13.10958904109589,6.140850565035796,Maroc,4.109589041095891,0,2,0,0.16529699409801352,0
2026-05-07 22:21:00.738474,user_0089,db,206.24.89.235,Maroc,Brookeburgh,tablet,success,,DELETE,1023.8,0,none,22,3,0,0.0,0.0,3676.0,0,0,13.10958904109589,6.140850565035796,Maroc,8.89041095890411,0,1,2,0.07892996588486012,0
2026-05-09 08:38:00.738474,user_0089,db,93.178.24.248,Maroc,Kelseybury,mobile,success,,UPDATE,738.5,0,none,8,5,1,0.0,0.0,2057.0,0,0,13.10958904109589,6.140850565035796,Maroc,5.109589041095891,0,1,1,0.11718899229694296,0
2026-05-09 11:01:00.738474,user_0089,api,149.35.189.68,Maroc,West Oscarchester,mobile,success,/profile,,1420.5,0,none,11,5,1,0.0,0.0,143.0,0,0,13.10958904109589,6.140850565035796,Maroc,2.109589041095891,0,0,1,0.10846452438911774,0
2026-05-09 13:13:00.738474,user_0089,api,7.25.170.40,Maroc,Timothyshire,desktop,success,/settings,,941.6,0,none,13,5,1,0.0,0.0,132.0,0,0,13.10958904109589,6.140850565035796,Maroc,0.1095890410958908,0,0,0,0.09667081465991179,0
2026-05-12 09:29:00.738474,user_0089,login,4.173.43.235,Maroc,Lake Deniseburgh,desktop,success,,,1524.5,0,none,9,1,0,0.0,0.0,4096.0,0,0,13.10958904109589,6.140850565035796,Maroc,4.109589041095891,0,2,0,0.14012199959514487,0
2026-05-13 07:59:00.738474,user_0089,login,211.3.203.141,Maroc,Jasonbury,desktop,success,,,166.8,0,none,7,2,0,0.0,0.0,1350.0,0,0,13.10958904109589,6.140850565035796,Maroc,6.109589041095891,0,2,0,0.13116894011962865,0
